SendingDomain,URL,Title,Anchor Text,Spam Score,Page Authority,Domain Authority,Number of Domains Linking to this Page,Number of Domains Linking to Domain,Origin,TargetDomain,Target URL,Link Equity,No Link Equity,Only rel=nofollow,Only follow,301
thenervousbreakdown.com,http://www.thenervousbreakdown.com/tag/civil-war/feed/,The Nervous Breakdown &#187; Civil War,(img alt) (img) [No Anchor Text],2,19,54,0,1201,External,dupsies.com,http://dupsies.com/Dstore/exquisite-african-attire-couples-handwoven-mate-p-3148.html,Yes,No,No,Yes,No,,,,,
thenervousbreakdown.com,http://www.thenervousbreakdown.com/tag/economy/feed/,The Nervous Breakdown &#187; economy,(img alt) (img) [No Anchor Text],2,19,54,0,1201,External,dupsies.com,http://dupsies.com/Dstore/exquisite-african-attire-couples-handwoven-mate-p-3148.html,Yes,No,No,Yes,No,,,,,
thenervousbreakdown.com,http://www.thenervousbreakdown.com/tag/fashion/feed/,The Nervous Breakdown &#187; Fashion,(img alt) (img) [No Anchor Text],2,19,54,0,1201,External,dupsies.com,http://dupsies.com/Dstore/exquisite-african-attire-couples-handwoven-mate-p-3148.html,Yes,No,No,Yes,No,,,,,
thenervousbreakdown.com,http://www.thenervousbreakdown.com/tag/hausa/feed/,The Nervous Breakdown &#187; hausa,(img alt) (img) [No Anchor Text],2,19,54,0,1201,External,dupsies.com,http://dupsies.com/Dstore/exquisite-african-attire-couples-handwoven-mate-p-3148.html,Yes,No,No,Yes,No,,,,,
thenervousbreakdown.com,http://www.thenervousbreakdown.com/tag/igbo/feed/,The Nervous Breakdown &#187; Igbo,(img alt) (img) [No Anchor Text],2,19,54,0,1201,External,dupsies.com,http://dupsies.com/Dstore/exquisite-african-attire-couples-handwoven-mate-p-3148.html,Yes,No,No,Yes,No,,,,,
thenervousbreakdown.com,http://www.thenervousbreakdown.com/tag/liquor/feed/,The Nervous Breakdown &#187; liquor,(img alt) (img) [No Anchor Text],2,19,54,0,1201,External,dupsies.com,http://dupsies.com/Dstore/exquisite-african-attire-couples-handwoven-mate-p-3148.html,Yes,No,No,Yes,No,,,,,
thenervousbreakdown.com,http://www.thenervousbreakdown.com/tag/media/feed/,The Nervous Breakdown &#187; media,(img alt) (img) [No Anchor Text],2,19,54,0,1201,External,dupsies.com,http://dupsies.com/Dstore/exquisite-african-attire-couples-handwoven-mate-p-3148.html,Yes,No,No,Yes,No,,,,,
thenervousbreakdown.com,http://www.thenervousbreakdown.com/tag/terrorism/feed/,The Nervous Breakdown &#187; terrorism,(img alt) (img) [No Anchor Text],2,19,54,0,1201,External,dupsies.com,http://dupsies.com/Dstore/exquisite-african-attire-couples-handwoven-mate-p-3148.html,Yes,No,No,Yes,No,,,,,
thenervousbreakdown.com,http://www.thenervousbreakdown.com/tag/wonderland/feed/,The Nervous Breakdown &#187; wonderland,(img alt) (img) [No Anchor Text],2,19,54,0,1201,External,dupsies.com,http://dupsies.com/Dstore/exquisite-african-attire-couples-handwoven-mate-p-3148.html,Yes,No,No,Yes,No,,,,,
dnatestedafricans.org,http://www.dnatestedafricans.org/village-market.html,,[No Anchor Text],5,18,8,1,2,External,dupsies.com,http://dupsies.com/Dstore/index.php,Yes,No,No,Yes,No,,,,,
